id,filename,tags,rating,score
9999993,solo_person1/9999993.jpg,1girl armpit_crease bandaid bandaid_on_cheek bandaid_on_face bare_shoulders beanie belt black_hat black_shirt black_shorts black_sports_bra breasts commentary_request cowboy_shot crop_top finger_gun graffiti green_eyes grin hat high_ponytail highleg highres holding holding_microphone honkai:_star_rail honkai_(series) jewelry large_breasts long_hair looking_at_viewer microphone midriff navel official_alternate_costume parted_bangs pink_hair ponytail rappa_(honkai:_star_rail) rappa_(opening)_(honkai:_star_rail) ring shirt shorts sidelocks sleeveless sleeveless_shirt smile solo sports_bra sweatband teeth tokonagi_yori turtleneck turtleneck_shirt very_long_hair white_belt zipper,s,33
9999984,solo_person1/9999984.jpg,1girl blue_background blue_ribbon coat feathered_wings full_body gloves head_wings highres kemono_friends looking_at_viewer ribbon shoes short_hair simple_background sitting skirt snowy_owl_(kemono_friends) socks solo sorairo_meronpan wand white_coat white_gloves white_hair wings yellow_eyes,s,1
9999983,solo_person1/9999983.jpg,1girl ;3 animal_ear_fluff animal_ears ass bakeneko beengineer black_hair bow breasts cat_ears cat_girl cat_tail covered_nipples dress full_body hair_between_eyes hair_bow highres large_breasts long_hair naughty_face noihara_himari omamori_himari one_eye_closed panties pink_bow pink_panties purple_eyes seductive_smile smile solo sundress tail thighs underwear very_long_hair white_dress,s,3
9999978,solo_person1/9999978.jpg,1girl blue_bow blue_dress blue_eyes blue_hair blush bow cirno collared_shirt commentary dress hair_bow highres ice ice_wings neck_ribbon pinafore_dress puffy_short_sleeves puffy_sleeves red_ribbon ribbon saliva saliva_trail sexually_suggestive shirt short_hair short_sleeves sitting sleeveless sleeveless_dress solo symbol-only_commentary touhou tume_ama undone_neck_ribbon wariza white_shirt wings,s,11
9999976,solo_person1/9999976.jpg,1girl ahoge bikini black_bikini blue_eyes blue_hair ciel_(tsukihime) cross cross_necklace fate/grand_order fate_(series) full_body hashtag-only_commentary highres holster jewelry leg_up looking_ahead mysterious_executor_c.i.e.l_(fate) necklace open_mouth outstretched_arms shoes short_hair simple_background solo standing standing_on_one_leg swimsuit teeth thigh_holster thigh_strap tsukihime tsukihime_(remake) upper_teeth_only white_background white_shoes yuzhenuuu11981,s,12
9999971,solo_person1/9999971.jpg,1girl absurdres bare_shoulders breasts cleavage collarbone commentary_request daimaou_ruaeru detached_collar dress elbow_gloves full_body gloves grey_hair hair_intakes highres long_hair looking_at_viewer medium_breasts open_mouth original pale_color sandals simple_background solo standing strapless strapless_dress very_long_hair white_background white_dress white_gloves,s,5
9999966,solo_person1/9999966.jpg,1girl blue_archive blue_background blush book commentary_request green_halo grey_skirt halo holding holding_book ixy long_hair long_sleeves looking_to_the_side miyo_(blue_archive) plaid_clothes plaid_skirt school_uniform skirt solo two-tone_background white_background,s,21
9999965,solo_person1/9999965.jpg,1girl :o armpits arms_up blue_background circle colorful_palette dress frilled_dress frills game_cg green_dress green_hair green_hairband hairband highres kusanagi_nene long_hair low-tied_sidelocks official_art pom_pom_(clothes) project_sekai purple_eyes sidelocks solo third-party_source triangle,s,2
9999959,solo_person1/9999959.jpg,1girl asymmetrical_gloves back_bow black_gloves bow bowtie brown_hair commentary_request crown dress earrings elbow_gloves fujishima_megumi garter_straps glint gloves grey_background grin hancho_1021 hand_up highres holding holding_microphone idol_clothes jewelry link!_like!_love_live! long_hair love_live! microphone mismatched_gloves mismatched_thighhighs purple_eyes red_dress red_gloves smile solo standing white_wings wings yellow_bow yellow_bowtie,s,1
9999949,solo_person1/9999949.jpg,1girl absurdres armpits artist_name ass bare_arms bra braid breasts character_name cleavage collarbone commentary_request gameplay_mechanics genshin_impact highres large_breasts long_hair looking_at_viewer low-braided_long_hair low-tied_long_hair mindscape_cinema_(zenless_zone_zero) panties parted_lips purple_bra purple_eyes purple_hair purple_panties raiden_shogun solo togo_uzuki translation_request underwear underwear_only variant_set,s,8
9999947,solo_person1/9999947.jpg,1girl alternate_costume animal_ears beads blue_leotard blue_thighhighs breasts brown_hair cleavage colored_inner_hair commentary_request contrail covered_navel daitaku_helios_(umamusume) ear_covers eyewear_on_head hair_ornament hairclip highres holding holding_umbrella horse_ears horse_girl horse_tail jewelry leotard logo long_hair looking_at_viewer multicolored_hair necklace one_eye_closed open_mouth outdoors peteron pointing race_queen side_ponytail sitting small_breasts smile solo streaked_hair sunglasses tail thighhighs twitter_username umamusume umbrella wristband yellow_eyes,s,31
9999945,solo_person1/9999945.jpg,1girl blonde_hair breasts character_name cleavage commentary_request europa_(fate) europa_(second_ascension)_(fate) fate/grand_order fate_(series) gold_trim hat hazuki-a highres large_breasts long_hair looking_at_viewer navel open_mouth panties purple_eyes red_panties smile solo underwear very_long_hair white_hat,s,4
9999942,solo_person1/9999942.jpg,1girl bare_shoulders blue_fire blue_hair blue_pants book character_name commentary_request embarrassed emil_chronicle_online fire green_background hair_ribbon holding holding_book low_ponytail manga_(object) miyu_lp pants pink_ribbon ponytail ribbon solo white_sleeves wide_sleeves will-o'-the-wisp_(mythology) wisp_alma yellow_eyes,s,0
9999941,solo_person1/9999941.jpg,1girl alternate_costume bare_shoulders black_background breasts bronya_zaychik bronya_zaychik_(silverwing:_n-ex) chinese_commentary closed_mouth collarbone commentary_request dress grey_eyes grey_hair highres honkai_(series) honkai_impact_3rd long_hair medium_breasts momo364909 solo very_long_hair white_dress,s,11
9999940,solo_person1/9999940.jpg,1girl anklet armpit_crease bare_legs barefoot breasts center-flap_bangs closed_eyes closed_mouth commentary double-parted_bangs english_commentary feet fingernails full_body greyscale highres holding holding_sword holding_weapon horns japanese_clothes jewelry jrin_27 kimono large_breasts lineart lips long_hair monochrome on_one_knee oni original scabbard sheath sheathed short_kimono sideboob simple_background solo sword toe_ring toenails toes translation_request unfinished very_long_hair weapon white_background,s,0
9999939,solo_person1/9999939.jpg,1girl alternate_costume black_hair blue_eyes breasts buruma commentary_request full_body glasses gym_uniform hair_between_eyes hairband highres kantai_collection large_breasts long_hair looking_at_viewer ooyodo_(kancolle) ooyodo_kai_(kancolle) open_mouth red_buruma semi-rimless_eyewear shirt shoes short_sleeves simple_background smile socks solo standing under-rim_eyewear white_hairband white_shirt white_shoes white_socks yuuji_(and),s,26
9999929,solo_person1/9999929.jpg,1girl ? animal_ears bikini blonde_hair blush breasts closed_mouth commentary_request confused fox_ears fox_girl fox_tail green_ribbon highres kudamaki_tsukasa leg_lift long_bangs lying medium_hair navel on_side parted_lips raised_inner_eyebrows ribbon romper samukaze short_sleeves sideways_glance small_breasts smile socks solo spread_legs stomach swimsuit tabi tail touhou white_romper white_socks,s,17
9999926,solo_person1/9999926.jpg,1girl absurdres black_jacket black_nails black_panties black_shirt black_shoes black_shorts black_thighhighs breasts commentary commission cropped_jacket cropped_shirt denim denim_shorts earclip earrings hair_between_eyes hair_ornament hand_to_own_mouth hand_up high_heels highres jacket jewelry linea_alba long_hair long_sleeves madoro_q mature_female medium_breasts midriff multicolored_hair navel necklace open_clothes open_jacket original panties purple_eyes purple_streaks shirt shoes short_hair short_shorts shorts simple_background sitting skeb_commission skindentation solo streaked_hair thighhighs two-tone_hair underwear white_background wing_hair_ornament yokozuwari,s,26
9999923,solo_person1/9999923.jpg,1boy alternate_costume astolfo_(fate) astolfo_(saber)_(fate) black_bow black_sailor_collar black_serafuku black_shirt black_skirt black_thighhighs blush bow braid braided_ponytail commentary_request crossdressing crossdressing_(mtf) fang fate/apocrypha fate_(series) full_body grey_background hair_bow hair_intakes haoro highres long_hair male_focus miniskirt multicolored_hair multiple_hair_bows neckerchief open_mouth pink_hair pleated_skirt purple_eyes red_neckerchief sailor_collar school_uniform serafuku shirt signature simple_background single_hair_streak skin_fang skirt smile solo streaked_hair thighhighs trap two-tone_hair very_long_hair white_hair,s,11
9999916,solo_person1/9999916.jpg,1girl :d asymmetrical_legwear blush bowl candy circle collar colorful_palette detached_sleeves dress elbow_gloves food frilled_sleeves frills game_cg gloves hair_ornament highres holding holding_bowl looking_at_viewer mismatched_legwear official_art ootori_emu pink_dress pink_eyes pink_hair pink_thighhighs polka_dot_sleeves project_sekai puffy_short_sleeves puffy_sleeves purple_background red_sleeves short_sleeves smile solo thighhighs third-party_source tongue triangle white_collar white_gloves white_thighhighs wrapped_candy,s,0
9999913,solo_person1/9999913.jpg,1girl :3 absurdres ahoge animal_ear_fluff animal_ears armpits ass_visible_through_thighs bare_shoulders bikini black_choker black_jacket black_shirt black_shorts blue_bikini blue_eyes blue_hair breasts cat_ears cat_girl cat_tail choker closed_mouth commentary cowboy_shot criss-cross_halter crop_top crop_top_overhang down_jacket hair_ornament hairclip halterneck highleg highleg_bikini highres jacket long_hair looking_at_viewer low_ponytail medium_breasts micro_shorts multicolored_hair navel off_shoulder open_clothes open_fly open_jacket original pjman ponytail raised_eyebrow shirt shorts simple_background slit_pupils smile solo stomach string_bikini swimsuit tail two-tone_hair two-tone_shirt white_background white_hair,s,29
9999908,solo_person1/9999908.jpg,1girl absurdres armpits artist_name ass bare_arms bra braid breasts character_name cleavage collarbone commentary_request genshin_impact highres large_breasts long_hair looking_at_viewer low-braided_long_hair low-tied_long_hair mindscape_cinema_(zenless_zone_zero) panties parted_lips purple_bra purple_eyes purple_hair purple_panties raiden_shogun solo togo_uzuki underwear underwear_only variant_set,s,16
9999899,solo_person1/9999899.jpg,1girl ;d alternate_hair_length alternate_hairstyle arm_up blue_bow blue_dress blue_eyes blue_hair blush bow cirno collared_shirt commentary_request doroshii dress fang hair_bow hand_on_own_hip highres ice ice_wings long_hair neck_ribbon one_eye_closed paid_reward_available pinafore_dress puffy_short_sleeves puffy_sleeves red_ribbon ribbon shirt short_sleeves sleeveless sleeveless_dress smile solo touhou white_shirt wings,s,11
9999886,solo_person1/9999886.jpg,1girl blue_bow blue_dress blue_eyes blue_hair blush bow cirno cirno_day collared_shirt commentary_request dress hair_bow ice ice_wings masakamea neck_ribbon nose_blush pinafore_dress puffy_short_sleeves puffy_sleeves red_ribbon ribbon shirt short_hair short_sleeves sleeveless sleeveless_dress solo steam touhou white_shirt wings,s,6
9999850,solo_person1/9999850.jpg,1girl absurdres armpits artist_name bare_arms bra braid breasts character_name cleavage collarbone commentary_request gameplay_mechanics genshin_impact greyscale_with_colored_background highres japanese_clothes kimono large_breasts long_hair looking_at_viewer low-braided_long_hair low-tied_long_hair mindscape_cinema_(zenless_zone_zero) obi parted_lips purple_eyes raiden_shogun sash short_kimono solo thighhighs togo_uzuki translation_request underwear variant_set,s,4
9999849,solo_person1/9999849.jpg,1girl absurdres armpits artist_name bare_arms black_thighhighs bra braid breasts character_name cleavage collarbone commentary_request gameplay_mechanics genshin_impact highres japanese_clothes kimono large_breasts long_hair looking_at_viewer low-braided_long_hair low-tied_long_hair mindscape_cinema_(zenless_zone_zero) obi parted_lips purple_bra purple_eyes purple_hair purple_kimono raiden_shogun red_sash sash short_kimono solo thighhighs togo_uzuki translation_request underwear variant_set,s,7
